Date,Type,Réf. transaction,Moyen de paiement,Quantité,Description,Devise,Prix avant réduction,Réduction,Prix (TTC),Prix (HT),TVA,Taux de TVA,Compte
19 sept. 2025 18:35,Vente,TAAAXQRH6QF,Mastercard - Débit,1,Kombucha Archipel 🌈 Kombucha Cassissier,EUR,5.00,1.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
19 sept. 2025 18:47,Vente,TAAAXQRP3XE,Visa - Débit,1,Corona 25cl Corona,EUR,5.00,0.75,4.25,3.55,0.70,20 %,admin@pingpang.paris
19 sept. 2025 18:47,Vente,TAAAXQRP3XE,Visa - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.75,4.25,3.87,0.38,10 %,admin@pingpang.paris
19 sept. 2025 18:47,Vente,TAAAXQRP3XE,Visa - Débit,1,Iced Latte,EUR,5.50,0.82,4.68,3.90,0.78,20 %,admin@pingpang.paris
19 sept. 2025 18:48,Vente,TAAAXQRQL9Q,Visa - Débit,3,Play Peak Play Half (Peak),EUR,45.00,0.00,45.00,37.50,7.50,20 %,admin@pingpang.paris
19 sept. 2025 19:01,Vente,TAAAXQRVZN2,Visa - Débit,1,LBF,EUR,6.00,1.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
19 sept. 2025 19:01,Vente,TAAAXQRV6RE,Mastercard - Débit,2,Corona 50cl Corona,EUR,16.00,4.00,12.00,10.00,2.00,20 %,admin@pingpang.paris
19 sept. 2025 19:03,Vente,TAAAXQRXXR2,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
19 sept. 2025 19:04,Vente,TAAAXQRX9HS,Mastercard - Débit,2,Corona 50cl Corona,EUR,16.00,4.00,12.00,10.00,2.00,20 %,admin@pingpang.paris
19 sept. 2025 19:10,Vente,TAAAXQR2YPS,Visa - Débit,3,Play Peak Play Half (Peak),EUR,45.00,0.00,45.00,37.50,7.50,20 %,admin@pingpang.paris
19 sept. 2025 19:22,Vente,TAAAXQR9XAU,Visa - Débit,2,LBF,EUR,12.00,2.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
19 sept. 2025 19:30,Vente,TAAAXQSC6AQ,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,5.00,3.00,2.50,0.50,20 %,admin@pingpang.paris
19 sept. 2025 19:31,Vente,TAAAXQSDRS4,Visa - Débit,1,LBF,EUR,6.00,1.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
19 sept. 2025 19:40,Vente,TAAAXQSHBXY,Visa - Débit,1,The vert pêche - Meneau Standard,EUR,4.00,2.00,2.00,1.82,0.18,10 %,admin@pingpang.paris
19 sept. 2025 20:13,Vente,TAAAXQSZETD,Visa - Débit,1,Corona 25cl Corona,EUR,5.00,0.91,4.09,3.41,0.68,20 %,admin@pingpang.paris
19 sept. 2025 20:13,Vente,TAAAXQSZETD,Visa - Débit,1,LBF,EUR,6.00,1.09,4.91,4.09,0.82,20 %,admin@pingpang.paris
19 sept. 2025 20:28,Vente,TAAAXQS9PA2,Mastercard - Débit,2,Banane bread Standard,EUR,9.80,4.90,4.90,4.09,0.81,20 %,admin@pingpang.paris
19 sept. 2025 20:39,Vente,TAAAXQTDZYS,Visa - Débit,1,Corona 25cl Corona,EUR,5.00,1.00,4.00,3.34,0.66,20 %,admin@pingpang.paris
19 sept. 2025 20:42,Vente,TAAAXQTE7A4,Visa - Débit,1,Corona 25cl Corona,EUR,5.00,1.00,4.00,3.34,0.66,20 %,admin@pingpang.paris
19 sept. 2025 21:01,Vente,TAAAXQTPKZY,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
19 sept. 2025 21:01,Vente,TAAAXQTPNSR,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
19 sept. 2025 21:02,Vente,TAAAXQTPRF7,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
19 sept. 2025 22:05,Vente,TAAAXQUHHMB,Visa - Débit,1,ChariTea  Green,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
19 sept. 2025 22:05,Vente,TAAAXQUHHMB,Visa - Débit,1,ChariTea  Red,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
19 sept. 2025 23:11,Vente,TAAAXQVANBK,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 11:36,Vente,TAAAXQ2BUGQ,Visa - Débit,1,Americano  Standard,EUR,3.50,3.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
20 sept. 2025 11:36,Vente,TAAAXQ2BUGQ,Visa - Débit,1,Chocolat chaud,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
20 sept. 2025 13:12,Vente,TAAAXQ33ZH6,Visa - Débit,1,Banane bread Standard,EUR,4.90,1.47,3.43,2.86,0.57,20 %,admin@pingpang.paris
20 sept. 2025 13:12,Vente,TAAAXQ33ZH6,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.90,2.10,1.91,0.19,10 %,admin@pingpang.paris
20 sept. 2025 13:12,Vente,TAAAXQ33ZH6,Visa - Débit,1,Double Espresso ☕️ Standard,EUR,3.00,3.00,0.00,0.00,0.00,10 %,admin@pingpang.paris
20 sept. 2025 14:00,Vente,TAAAXQ4YES4,Visa - Débit,1,Double Espresso ☕️ Standard,EUR,3.00,3.00,0.00,0.00,0.00,10 %,admin@pingpang.paris
20 sept. 2025 14:00,Vente,TAAAXQ4YES4,Visa - Débit,1,Thé 🍵 Standard,EUR,4.50,0.00,4.50,4.09,0.41,10 %,admin@pingpang.paris
20 sept. 2025 14:43,Vente,TAAAXQ6RVHS,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
20 sept. 2025 14:46,Vente,TAAAXQ6TDZQ,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
20 sept. 2025 14:46,Vente,TAAAXQ6TDZQ,Espèces,1,Espresso ☕️ Standard,EUR,2.50,2.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
20 sept. 2025 15:10,Vente,TAAAXQ7BFTK,Mastercard - Débit,1,Pp split,EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 15:11,Vente,TAAAXQ7BMKE,Visa - Débit,1,Pp split,EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 15:54,Vente,TAAAXQ76QKA,Visa - Débit,1,JUS DE FRUITS POMME 🍎,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
20 sept. 2025 15:54,Vente,TAAAXQ76QKA,Visa - Débit,1,LBF,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
20 sept. 2025 15:54,Vente,TAAAXQ76QKA,Visa - Débit,1,Perrier Petit 20cl,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
20 sept. 2025 15:54,Vente,TAAAXQ76QKA,Visa - Débit,1,The vert pêche - Meneau Standard,EUR,4.00,0.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
20 sept. 2025 16:55,Vente,TAAAXRAC6NT,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 17:45,Vente,TAAAXRBAD3K,Visa - Crédit,1,Emerald Lemonade,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
20 sept. 2025 17:45,Vente,TAAAXRBAD3K,Visa - Crédit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 17:45,Vente,TAAAXRBAD3K,Visa - Crédit,1,The vert pêche - Meneau Standard,EUR,4.00,0.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
20 sept. 2025 18:41,Vente,TAAAXRB67UQ,Espèces,2,Perrier Petit 20cl,EUR,6.00,0.00,6.00,5.45,0.55,10 %,admin@pingpang.paris
20 sept. 2025 19:00,Vente,TAAAXRCGKXC,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 19:06,Vente,TAAAXRCK6CU,Espèces,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
20 sept. 2025 19:08,Vente,TAAAXRCL3AR,Visa - Débit,1,ChariTea  Green,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
20 sept. 2025 19:08,Vente,TAAAXRCL3AR,Visa - Débit,1,JUS DE FRUITS POMME 🍎,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
20 sept. 2025 19:17,Vente,TAAAXRCQSZB,Visa - Débit,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
20 sept. 2025 19:17,Vente,TAAAXRCQSZB,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,2.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
20 sept. 2025 19:17,Vente,TAAAXRCQSZB,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
20 sept. 2025 19:26,Vente,TAAAXRCUUBZ,Visa - Débit,1,Abonnement GOLD,EUR,70.00,0.00,70.00,58.33,11.67,20 %,admin@pingpang.paris
20 sept. 2025 19:32,Vente,TAAAXRCYLBN,Mastercard - Débit,4,Perrier Petit 20cl,EUR,12.00,0.00,12.00,10.91,1.09,10 %,admin@pingpang.paris
20 sept. 2025 19:32,Vente,TAAAXRCYLBN,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 19:43,Vente,TAAAXRC6DCU,Mastercard - Crédit,1,JUS DE FRUITS ORANGE 🍊,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
20 sept. 2025 20:07,Vente,TAAAXRDKPDF,Espèces,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
20 sept. 2025 20:22,Vente,TAAAXRDRXKC,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
20 sept. 2025 20:22,Vente,TAAAXRDR37L,Visa - Débit,1,Emerald Lemonade,EUR,6.00,3.00,3.00,2.50,0.50,20 %,admin@pingpang.paris
20 sept. 2025 20:22,Vente,TAAAXRDR37L,Visa - Débit,1,Iced Vanilla Foam Latte,EUR,6.50,3.25,3.25,2.71,0.54,20 %,admin@pingpang.paris
20 sept. 2025 20:29,Vente,TAAAXRDVBKR,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
21 sept. 2025 10:03,Vente,TAAAXRKQVYV,Visa - Débit,1,Play tarif réduit Peak Half Hour,EUR,13.00,0.00,13.00,11.82,1.18,10 %,admin@pingpang.paris
21 sept. 2025 13:10,Vente,TAAAXRMPSTF,Visa - Débit,1,Café allongé Standard,EUR,3.00,3.00,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 13:10,Vente,TAAAXRMPSTF,Visa - Débit,1,Thé 🍵 Standard,EUR,4.50,0.00,4.50,4.09,0.41,10 %,admin@pingpang.paris
21 sept. 2025 13:55,Vente,TAAAXRNCKL7,Mastercard - Débit,1,LBF,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
21 sept. 2025 13:55,Vente,TAAAXRNCKL7,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
21 sept. 2025 14:30,Vente,TAAAXRNTMQE,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
21 sept. 2025 14:40,Vente,TAAAXRNYH6X,Espèces,2,JUS DE FRUITS ORANGE 🍊,EUR,6.00,0.00,6.00,5.45,0.55,10 %,admin@pingpang.paris
21 sept. 2025 14:48,Vente,TAAAXRN3VNE,Espèces,1,ChariTea  Green,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 14:51,Vente,TAAAXRN47HH,Mastercard - Débit,2,Évian Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 15:09,Vente,TAAAXRPECNA,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
21 sept. 2025 15:14,Vente,TAAAXRPGNBX,Mastercard - Débit,1,Matcha latte,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 15:14,Vente,TAAAXRPGNBX,Mastercard - Débit,1,Matcha latte,EUR,5.00,5.00,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 15:15,Vente,TAAAXRPG22Y,Mastercard - Débit,1,Chocolat chaud,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 15:15,Vente,TAAAXRPG22Y,Mastercard - Débit,1,Thé 🍵 Standard,EUR,4.50,4.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 15:16,Vente,TAAAXRPHDEF,Mastercard - Crédit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
21 sept. 2025 15:16,Vente,TAAAXRPHDEF,Mastercard - Crédit,1,Espresso ☕️ Standard,EUR,2.50,2.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 15:17,Vente,TAAAXRPHT9T,Visa - Débit,1,ChariTea  Green,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 15:17,Vente,TAAAXRPHT9T,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,2.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 15:17,Vente,TAAAXRPHT9T,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
21 sept. 2025 15:50,Vente,TAAAXRPY479,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
21 sept. 2025 16:04,Vente,TAAAXRP7Y2N,Visa - Débit,1,Banane bread Standard,EUR,4.90,0.00,4.90,4.08,0.82,20 %,admin@pingpang.paris
21 sept. 2025 16:06,Vente,TAAAXRP9TBP,Visa - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 16:06,Vente,TAAAXRP9TBP,Visa - Débit,1,Cappuccino Standard,EUR,5.00,5.00,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 17:12,Vente,TAAAXRQ6BUM,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
21 sept. 2025 17:18,Vente,TAAAXRQ9AZ9,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
21 sept. 2025 17:21,Vente,TAAAXRRADPD,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,1.50,1.50,1.37,0.13,10 %,admin@pingpang.paris
21 sept. 2025 17:21,Vente,TAAAXRRADPD,Visa - Débit,1,The vert pêche - Meneau Standard,EUR,4.00,2.00,2.00,1.82,0.18,10 %,admin@pingpang.paris
21 sept. 2025 17:38,Vente,TAAAXRRF6ZT,Espèces,1,Espresso ☕️ Standard,EUR,2.50,2.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 17:38,Vente,TAAAXRRF6ZT,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.25,2.25,2.04,0.21,10 %,admin@pingpang.paris
21 sept. 2025 17:51,Vente,TAAAXRRMBNS,Visa - Débit,1,Kombucha Archipel 🌈 Kombucha Cassissier,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 17:51,Vente,TAAAXRRMBNS,Visa - Débit,1,Kombucha Archipel 🌈 Kombucha framboisier,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 17:55,Vente,TAAAXRRNNER,Visa - Débit,1,Serre-poignet ACC Blanc,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
21 sept. 2025 18:03,Vente,TAAAXRRQVCG,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
21 sept. 2025 18:03,Vente,TAAAXRRQVCG,Visa - Débit,1,JUS DE FRUITS POMME 🍎,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
21 sept. 2025 18:04,Vente,TAAAXRRQ7KH,Visa - Crédit,1,Iced Latte,EUR,5.50,0.00,5.50,4.58,0.92,20 %,admin@pingpang.paris
21 sept. 2025 18:30,Vente,TAAAXRRZQ2D,Mastercard - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
21 sept. 2025 18:36,Vente,TAAAXRR27NM,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,1.50,1.50,1.37,0.13,10 %,admin@pingpang.paris
21 sept. 2025 18:37,Vente,TAAAXRR3LUF,Visa - Débit,1,Banane bread Standard,EUR,4.90,0.00,4.90,4.08,0.82,20 %,admin@pingpang.paris
21 sept. 2025 18:37,Vente,TAAAXRR3LUF,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
21 sept. 2025 18:40,Vente,TAAAXRR4FLG,Visa - Débit,1,Corona 25cl Corona,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
21 sept. 2025 18:40,Vente,TAAAXRR4FLG,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,0.00,8.00,6.67,1.33,20 %,admin@pingpang.paris
21 sept. 2025 18:40,Vente,TAAAXRR4FLG,Visa - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 18:59,Vente,TAAAXRSBG6A,Visa - Débit,1,Montant personnalisé,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
21 sept. 2025 19:06,Vente,TAAAXRSDBD2,Visa - Débit,1,Inspiration T-shirt Noir · XXL,EUR,50.00,0.00,50.00,41.67,8.33,20 %,admin@pingpang.paris
21 sept. 2025 19:10,Vente,TAAAXRSEGE4,Espèces,1,Espresso ☕️ Standard,EUR,2.50,2.50,0.00,0.00,0.00,10 %,admin@pingpang.paris
21 sept. 2025 19:10,Vente,TAAAXRSEGE4,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.25,2.25,2.04,0.21,10 %,admin@pingpang.paris
21 sept. 2025 19:15,Vente,TAAAXRSFNFN,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
21 sept. 2025 19:33,Vente,TAAAXRSL3QG,Visa - Débit,1,Corona Bouteille corona,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
21 sept. 2025 20:10,Vente,TAAAXRSV979,Visa - Débit,1,ChariTea  Black,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 21:44,Vente,TAAAXRTL3SU,Visa - Débit,1,Corona 25cl Corona,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
21 sept. 2025 21:44,Vente,TAAAXRTL3SU,Visa - Débit,1,LBF,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
21 sept. 2025 21:44,Vente,TAAAXRTL3SU,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
21 sept. 2025 22:02,Vente,TAAAXRTP3GL,Espèces,1,Corona Bouteille Cero,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
21 sept. 2025 22:02,Vente,TAAAXRTP3GL,Espèces,1,Corona Bouteille corona,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
21 sept. 2025 22:02,Vente,TAAAXRTP3GL,Espèces,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
21 sept. 2025 22:57,Vente,TAAAXRTYHES,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
22 sept. 2025 12:27,Vente,TAAAXRXMEYZ,Visa - Débit,1,Play Off-Peak Play One (Off-Peak),EUR,20.00,0.00,20.00,16.67,3.33,20 %,admin@pingpang.paris
22 sept. 2025 13:00,Vente,TAAAXRXYH49,Mastercard - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
22 sept. 2025 14:22,Vente,TAAAXRYSZUN,Visa - Débit,1,Banane bread Standard,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
22 sept. 2025 16:31,Vente,TAAAXRZYHVQ,Mastercard - Débit,1,Iced Matchago Latte,EUR,6.50,3.25,3.25,2.71,0.54,20 %,admin@pingpang.paris
22 sept. 2025 16:56,Vente,TAAAXRZ7YYE,Mastercard - Débit,1,Banane bread Standard,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
22 sept. 2025 17:08,Vente,TAAAXR2CCUT,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
22 sept. 2025 19:16,Vente,TAAAXR3HAFN,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,0.00,8.00,6.67,1.33,20 %,admin@pingpang.paris
22 sept. 2025 19:39,Vente,TAAAXR3PESU,Visa - Crédit,1,JUS DE FRUITS POMME 🍎,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
22 sept. 2025 19:43,Vente,TAAAXR3P6EL,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,0.00,8.00,6.67,1.33,20 %,admin@pingpang.paris
22 sept. 2025 19:44,Vente,TAAAXR3QGVS,Visa - Crédit,2,Ginger Beer Accent 🫚 Standard,EUR,10.00,5.00,5.00,4.54,0.46,10 %,admin@pingpang.paris
22 sept. 2025 19:44,Vente,TAAAXR3QGVS,Visa - Crédit,1,Iced Matchago Latte,EUR,6.50,3.25,3.25,2.71,0.54,20 %,admin@pingpang.paris
22 sept. 2025 19:44,Vente,TAAAXR3QGVS,Visa - Crédit,1,Matcha latte,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
22 sept. 2025 21:41,Vente,TAAAXR4GVPD,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
22 sept. 2025 21:41,Vente,TAAAXR4GVPD,Visa - Débit,1,Flat white,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
23 sept. 2025 10:10,Vente,TAAAXR7D6XU,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
23 sept. 2025 10:27,Vente,TAAAXR7HM7H,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
23 sept. 2025 12:46,Vente,TAAAXR9Z3CA,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
23 sept. 2025 12:46,Vente,TAAAXR9Z62E,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
23 sept. 2025 13:15,Vente,TAAAXSAEKBP,Mastercard - Crédit,1,Americano  Standard,EUR,3.50,0.00,3.50,3.18,0.32,10 %,admin@pingpang.paris
23 sept. 2025 13:15,Vente,TAAAXSAEKBP,Mastercard - Crédit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
23 sept. 2025 13:15,Vente,TAAAXSAEKBP,Mastercard - Crédit,1,Double Espresso ☕️ Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
23 sept. 2025 13:43,Vente,TAAAXSAQZZG,Mastercard - Débit,2,Banane bread Standard,EUR,9.80,4.90,4.90,4.09,0.81,20 %,admin@pingpang.paris
23 sept. 2025 13:43,Vente,TAAAXSAQZZG,Mastercard - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,1.50,1.50,1.37,0.13,10 %,admin@pingpang.paris
23 sept. 2025 13:44,Vente,TAAAXSARD9L,Mastercard - Débit,1,Banane bread Standard,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
23 sept. 2025 17:36,Vente,TAAAXSC9LDC,Espèces,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
23 sept. 2025 17:36,Vente,TAAAXSC9NH3,Espèces,2,Évian Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,1.90,1.90,1.72,0.18,10 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,3,Ginger Beer Accent 🫚 Standard,EUR,15.00,7.50,7.50,6.82,0.68,10 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,1,Iced Choco Foam Latte,EUR,6.50,3.25,3.25,2.71,0.54,20 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,1,Iced Matchago Latte,EUR,6.50,3.25,3.25,2.71,0.54,20 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,1.50,1.50,1.37,0.13,10 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,1,Kombucha Archipel 🌈 Kombucha framboisier,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
23 sept. 2025 17:53,Vente,TAAAXSDEQQN,Visa - Débit,1,Violet Lemonade,EUR,5.00,2.50,2.50,2.09,0.41,20 %,admin@pingpang.paris
