Date,Type,Réf. transaction,Moyen de paiement,Quantité,Description,Devise,Prix avant réduction,Réduction,Prix (TTC),Prix (HT),TVA,Taux de TVA,Compte
5 janv. 2026 17:10,Vente,TAAAZACF7CB,Mastercard - Débit,1,Cookie MATCHA,EUR,4.00,0.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
5 janv. 2026 17:10,Vente,TAAAZACF7CB,Mastercard - Débit,1,Double Espresso ☕️ Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
5 janv. 2026 17:46,Vente,TAAAZACSBZK,Espèces,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
5 janv. 2026 18:02,Vente,TAAAZACXBSR,Mastercard - Débit,2,Évian Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
5 janv. 2026 19:01,Vente,TAAAZADETH4,Visa - Débit,1,Chaussettes Ping Pang ACC Blanc · 43-46,EUR,20.00,10.00,10.00,8.34,1.66,20 %,admin@pingpang.paris
5 janv. 2026 19:01,Vente,TAAAZADETH4,Visa - Débit,1,Chaussettes raquette ACC Blanc · 35-38,EUR,20.00,10.00,10.00,8.34,1.66,20 %,admin@pingpang.paris
5 janv. 2026 19:26,Vente,TAAAZADMAY2,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.25,2.25,2.04,0.21,10 %,admin@pingpang.paris
5 janv. 2026 20:55,Vente,TAAAZAD79GL,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
5 janv. 2026 20:55,Vente,TAAAZAD79GL,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
5 janv. 2026 22:19,Vente,TAAAZAEPDAR,Mastercard - Crédit,1,Banane bread,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
5 janv. 2026 22:19,Vente,TAAAZAEPDAR,Mastercard - Crédit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,1.50,1.50,1.37,0.13,10 %,admin@pingpang.paris
6 janv. 2026 13:49,Vente,TAAAZAHTFQK,Mastercard - Débit,1,Iced americano,EUR,4.50,2.25,2.25,1.87,0.38,20 %,admin@pingpang.paris
6 janv. 2026 14:41,Vente,TAAAZAKBL6R,Espèces,2,Double Espresso ☕️ Standard,EUR,6.00,0.60,5.40,4.90,0.50,10 %,admin@pingpang.paris
6 janv. 2026 14:47,Vente,TAAAZAKDAQA,Espèces,2,Raquette Lebrun Alexis,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
6 janv. 2026 15:11,Vente,TAAAZAKKYVB,Visa - Débit,1,Limonade Accent ⚪️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 janv. 2026 15:11,Vente,TAAAZAKKYVB,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,5.00,5.00,4.16,0.84,20 %,admin@pingpang.paris
6 janv. 2026 15:12,Vente,TAAAZAKK7FD,Mastercard - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,5.00,5.00,4.16,0.84,20 %,admin@pingpang.paris
6 janv. 2026 15:28,Vente,TAAAZAKP3QF,Espèces,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 janv. 2026 15:28,Vente,TAAAZAKP3QF,Espèces,1,JUS DE FRUITS ORANGE 🍊,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
6 janv. 2026 17:11,Vente,TAAAZALLT7H,Visa - Débit,1,Happy Hour,EUR,10.00,5.00,5.00,4.16,0.84,20 %,admin@pingpang.paris
6 janv. 2026 17:11,Vente,TAAAZALLT7H,Visa - Débit,1,Le coup du roi,EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
6 janv. 2026 18:37,Vente,TAAAZAMA2XY,Visa - Débit,1,Banane bread,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
6 janv. 2026 18:39,Vente,TAAAZAMBE7Q,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,1.90,1.90,1.72,0.18,10 %,admin@pingpang.paris
6 janv. 2026 21:38,Vente,"TAAAZANG23Z, TAAAZANG4H2, TAAAZANG79E","Visa - Débit, Visa - Débit, Visa - Crédit",4,Corona 50cl Corona,EUR,32.00,0.00,32.00,26.67,5.33,20 %,admin@pingpang.paris
7 janv. 2026 11:12,Vente,TAAAZAQMZM2,Mastercard - Crédit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
7 janv. 2026 13:45,Vente,TAAAZAR99C7,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
7 janv. 2026 13:45,Vente,TAAAZAR99C7,Visa - Débit,1,Play Off-Peak Play One (Off-Peak),EUR,20.00,0.00,20.00,16.67,3.33,20 %,admin@pingpang.paris
7 janv. 2026 13:45,Vente,TAAAZAR99C7,Visa - Débit,1,Évian Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
7 janv. 2026 15:36,Vente,TAAAZATB6MN,Visa - Débit,1,Thé 🍵 Standard,EUR,4.50,0.00,4.50,4.09,0.41,10 %,admin@pingpang.paris
7 janv. 2026 15:53,Vente,TAAAZATGG9X,Visa - Débit,1,Iced Latte,EUR,5.50,0.00,5.50,4.58,0.92,20 %,admin@pingpang.paris
7 janv. 2026 15:53,Vente,TAAAZATGG9X,Visa - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
7 janv. 2026 15:53,Vente,TAAAZATGG9X,Visa - Débit,1,Sirop,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
7 janv. 2026 15:59,Vente,TAAAZATH6GY,American Express - Crédit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
7 janv. 2026 15:59,Vente,TAAAZATH6GY,American Express - Crédit,1,Cookie cloud 🍪,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
7 janv. 2026 15:59,Vente,TAAAZATH6GY,American Express - Crédit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
7 janv. 2026 16:30,Vente,TAAAZATTK3C,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
7 janv. 2026 16:30,Vente,TAAAZATTK3C,Visa - Débit,1,Thé 🍵 Standard,EUR,4.50,0.00,4.50,4.09,0.41,10 %,admin@pingpang.paris
7 janv. 2026 16:58,Vente,TAAAZAT4DQK,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,15.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
7 janv. 2026 16:59,Vente,TAAAZAT4HZR,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,7.50,7.50,6.25,1.25,20 %,admin@pingpang.paris
7 janv. 2026 18:42,Vente,TAAAZAU3YNL,Mastercard - Débit,1,Play Peak Play One (Peak),EUR,30.00,15.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
7 janv. 2026 18:42,Vente,TAAAZAU3Z6C,Espèces,1,Play Peak Play One (Peak),EUR,30.00,15.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
7 janv. 2026 18:43,Vente,TAAAZAU374H,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
7 janv. 2026 18:52,Vente,TAAAZAU7LAX,Mastercard - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
7 janv. 2026 18:53,Vente,TAAAZAU7RL3,Espèces,1,Happy Hour,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
7 janv. 2026 19:07,Vente,TAAAZAVCALX,Espèces,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
7 janv. 2026 19:07,Vente,TAAAZAVCALX,Espèces,1,Happy Hour,EUR,10.00,5.00,5.00,4.16,0.84,20 %,admin@pingpang.paris
7 janv. 2026 19:11,Vente,TAAAZAVC6F3,Mastercard - Crédit,1,Cookie cloud 🍪,EUR,6.00,1.80,4.20,3.50,0.70,20 %,admin@pingpang.paris
7 janv. 2026 19:27,Vente,TAAAZAVGX2B,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
7 janv. 2026 19:28,Vente,TAAAZAVG7DM,Visa - Crédit,3,Corona 50cl Corona,EUR,24.00,6.00,18.00,15.00,3.00,20 %,admin@pingpang.paris
7 janv. 2026 19:29,Vente,TAAAZAVHCFX,Espèces,1,Cookie MATCHA,EUR,4.00,2.00,2.00,1.82,0.18,10 %,admin@pingpang.paris
7 janv. 2026 19:34,Vente,TAAAZAVKD2M,Mastercard - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
7 janv. 2026 20:11,Vente,TAAAZAVTD63,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
7 janv. 2026 21:03,Vente,TAAAZAV7AXN,Espèces,1,Corona 25cl Corona,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
7 janv. 2026 21:03,Vente,TAAAZAV7AXN,Espèces,1,Corona 50cl Corona,EUR,8.00,0.00,8.00,6.67,1.33,20 %,admin@pingpang.paris
7 janv. 2026 21:51,Vente,TAAAZAXGA3H,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,7.50,7.50,6.25,1.25,20 %,admin@pingpang.paris
8 janv. 2026 12:07,Vente,TAAAZA2AYVY,Visa - Débit,1,Double Espresso ☕️ Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
8 janv. 2026 12:29,Vente,TAAAZA2KPKD,Visa - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
8 janv. 2026 12:31,Vente,TAAAZA2LAUK,Visa - Débit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
8 janv. 2026 12:31,Vente,TAAAZA2LAUK,Visa - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
8 janv. 2026 13:06,Vente,TAAAZA2YY7H,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.25,2.25,2.04,0.21,10 %,admin@pingpang.paris
8 janv. 2026 13:06,Vente,TAAAZA2YY7H,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.30,2.70,2.46,0.24,10 %,admin@pingpang.paris
8 janv. 2026 15:57,Vente,TAAAZA4SL3V,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
8 janv. 2026 16:02,Vente,TAAAZA4T4BH,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
8 janv. 2026 16:17,Vente,TAAAZA4Y94T,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
8 janv. 2026 16:17,Vente,TAAAZA4Y94T,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
8 janv. 2026 16:34,Vente,TAAAZA469EB,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.50,4.50,4.10,0.40,10 %,admin@pingpang.paris
8 janv. 2026 17:03,Vente,TAAAZA6GKK2,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
8 janv. 2026 17:03,Vente,TAAAZA6GKK2,Visa - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
8 janv. 2026 18:55,Vente,TAAAZA7MFMD,Visa - Débit,1,Banane bread,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
8 janv. 2026 19:47,Vente,TAAAZA73GMT,Visa - Débit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
8 janv. 2026 20:23,Vente,TAAAZA9DD4P,Espèces,1,Cidre Fils de pomme,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
8 janv. 2026 21:19,Vente,TAAAZA9RCUR,Mastercard - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
8 janv. 2026 21:19,Vente,TAAAZA9RCUR,Mastercard - Débit,1,JUS DE FRUITS POMME 🍎,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
8 janv. 2026 21:37,Vente,TAAAZA9UMAF,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
8 janv. 2026 21:52,Vente,TAAAZA9YATB,Espèces,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
8 janv. 2026 22:19,Vente,TAAAZA94MZS,Espèces,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
8 janv. 2026 22:55,Vente,TAAAZBAB3ZV,Espèces,1,Le coup du roi Kevin Ben David,EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
8 janv. 2026 23:01,Vente,TAAAZBAC3DS,Visa - Débit,2,Corona 50cl Corona,EUR,16.00,1.60,14.40,12.00,2.40,20 %,admin@pingpang.paris
9 janv. 2026 11:09,Vente,TAAAZBCBXLX,Visa - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
9 janv. 2026 11:22,Vente,TAAAZBCFKE6,Visa - Débit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
9 janv. 2026 11:22,Vente,TAAAZBCFKE6,Visa - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
9 janv. 2026 11:53,Vente,TAAAZBCRQDH,Espèces,1,Café Latte Standard,EUR,5.00,0.50,4.50,4.10,0.40,10 %,admin@pingpang.paris
9 janv. 2026 11:53,Vente,TAAAZBCRQDH,Espèces,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.38,3.42,3.10,0.32,10 %,admin@pingpang.paris
9 janv. 2026 11:53,Vente,TAAAZBCRQDH,Espèces,1,Double Espresso ☕️ Standard,EUR,3.00,0.30,2.70,2.46,0.24,10 %,admin@pingpang.paris
9 janv. 2026 11:53,Vente,TAAAZBCRQDH,Espèces,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.30,2.70,2.46,0.24,10 %,admin@pingpang.paris
9 janv. 2026 12:02,Vente,TAAAZBCUK6T,Visa - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
9 janv. 2026 12:50,Vente,TAAAZBDF44K,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
9 janv. 2026 12:50,Vente,TAAAZBDF44K,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
9 janv. 2026 14:41,Vente,TAAAZBETR2L,Espèces,1,Banane bread,EUR,4.90,0.00,4.90,4.08,0.82,20 %,admin@pingpang.paris
9 janv. 2026 14:41,Vente,TAAAZBETR2L,Espèces,1,Chocolat chaud,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
9 janv. 2026 15:35,Vente,TAAAZBFFDR4,Mastercard - Crédit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
9 janv. 2026 17:40,Vente,TAAAZBGTSUV,Espèces,1,Limonade Accent ⚪️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
9 janv. 2026 17:47,Vente,TAAAZBGVVBU,Mastercard - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
9 janv. 2026 19:11,Vente,TAAAZBHT2YA,Mastercard - Débit,2,Banane bread,EUR,9.80,0.00,9.80,8.17,1.63,20 %,admin@pingpang.paris
9 janv. 2026 19:13,Vente,TAAAZBHULMX,Espèces,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
9 janv. 2026 20:55,Vente,TAAAZBKU7N3,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 00:05,Vente,"TAAAZBMDS6U, TAAAZBMDUGR, TAAAZBMDVCG, TAAAZBMDV94, TAAAZBMDYZS","Visa - Crédit, Visa - Débit, Mastercard - Débit, Visa - Débit, Visa - Débit",2,Play Peak Play One (Peak),EUR,60.00,0.00,60.00,50.00,10.00,20 %,admin@pingpang.paris
10 janv. 2026 12:41,Vente,TAAAZBQSAYB,Visa - Débit,2,Play Peak Play One (Peak),EUR,60.00,0.00,60.00,50.00,10.00,20 %,admin@pingpang.paris
10 janv. 2026 13:04,Vente,TAAAZBQ37TU,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 13:04,Vente,TAAAZBQ37TU,Visa - Débit,2,Corona 25cl Corona,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
10 janv. 2026 13:04,Vente,TAAAZBQ37TU,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
10 janv. 2026 13:16,Vente,TAAAZBRATTH,Visa - Débit,1,Chaussettes raquette ACC Blanc · 39-42,EUR,20.00,2.00,18.00,15.00,3.00,20 %,admin@pingpang.paris
10 janv. 2026 14:25,Vente,TAAAZBR7RUP,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
10 janv. 2026 14:38,Vente,TAAAZBSDMQ2,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 14:38,Vente,TAAAZBSDMQ2,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
10 janv. 2026 14:46,Vente,TAAAZBSGM3G,Visa - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 14:46,Vente,TAAAZBSGM3G,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
10 janv. 2026 15:25,Vente,TAAAZBSZ9KD,Mastercard - Débit,1,Play tarif réduit Peak Half Hour,EUR,13.00,0.00,13.00,11.82,1.18,10 %,admin@pingpang.paris
10 janv. 2026 15:37,Vente,TAAAZBS7YXX,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
10 janv. 2026 15:47,Vente,TAAAZBTCR4X,Visa - Crédit,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
10 janv. 2026 15:48,Vente,TAAAZBTDETV,Visa - Débit,1,Chocolat chaud,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 15:48,Vente,TAAAZBTDETV,Visa - Débit,1,Iced Matcha latte,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
10 janv. 2026 15:48,Vente,TAAAZBTDETV,Visa - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
10 janv. 2026 15:48,Vente,TAAAZBTDETV,Visa - Débit,1,Sirop,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
10 janv. 2026 16:10,Vente,TAAAZBTN37S,Mastercard - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 16:17,Vente,TAAAZBTRQAE,Espèces,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 16:23,Vente,TAAAZBTT3ST,Mastercard - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
10 janv. 2026 16:23,Vente,TAAAZBTT3ST,Mastercard - Débit,1,🤖Carobot Standard,EUR,15.00,0.00,15.00,15.00,0.00,0 %,admin@pingpang.paris
10 janv. 2026 16:38,Vente,TAAAZBT2S9A,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 16:40,Vente,TAAAZBT3Q3V,Espèces,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 16:40,Vente,TAAAZBT3Q3V,Espèces,1,ChariTea  Red,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
10 janv. 2026 17:01,Vente,TAAAZBUDHBE,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 17:09,Vente,TAAAZBUGL4F,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
10 janv. 2026 17:09,Vente,TAAAZBUGL4F,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 17:13,Vente,TAAAZBUHXM4,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,2.25,12.75,10.62,2.13,20 %,admin@pingpang.paris
10 janv. 2026 17:44,Vente,TAAAZBUVFCZ,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,15.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 17:48,Vente,TAAAZBUXZS2,Espèces,1,Évian Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
10 janv. 2026 17:49,Vente,TAAAZBUYB2H,Mastercard - Débit,1,🥐 Sunday breakfast,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
10 janv. 2026 18:05,Vente,TAAAZBU6FU3,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
10 janv. 2026 18:08,Vente,TAAAZBU7MM4,Mastercard - Débit,1,China 🇨🇳 T-shirt L,EUR,39.00,0.00,39.00,32.50,6.50,20 %,admin@pingpang.paris
10 janv. 2026 18:32,Vente,TAAAZBVF2YH,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 18:32,Vente,TAAAZBVF6BA,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 19:23,Vente,TAAAZBVZ9LR,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 19:51,Vente,TAAAZBXC4DG,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.75,4.25,3.87,0.38,10 %,admin@pingpang.paris
10 janv. 2026 19:51,Vente,TAAAZBXC4DG,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.45,2.55,2.32,0.23,10 %,admin@pingpang.paris
10 janv. 2026 19:51,Vente,TAAAZBXC4DG,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,2.25,12.75,10.62,2.13,20 %,admin@pingpang.paris
10 janv. 2026 20:06,Vente,TAAAZBXHNGB,Mastercard - Débit,1,JUS DE FRUITS ORANGE 🍊,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
10 janv. 2026 20:24,Vente,TAAAZBXP3GY,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
10 janv. 2026 20:35,Vente,TAAAZBXS3KR,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
10 janv. 2026 21:54,Vente,TAAAZBYKYKP,Espèces,2,Cookie cloud 🍪,EUR,12.00,0.00,12.00,10.00,2.00,20 %,admin@pingpang.paris
10 janv. 2026 21:54,Vente,TAAAZBYKYKP,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
10 janv. 2026 22:52,Vente,TAAAZBY2E2N,American Express - Crédit,3,Corona 50cl Corona,EUR,24.00,0.00,24.00,20.00,4.00,20 %,admin@pingpang.paris
10 janv. 2026 23:42,Vente,TAAAZBZE9VL,Espèces,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
11 janv. 2026 11:44,Vente,TAAAZB3PSP3,Visa - Débit,1,Croissant / pain au chocolat Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 11:49,Vente,TAAAZB3QV6H,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 11:49,Vente,TAAAZB3QV6H,Espèces,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
11 janv. 2026 11:50,Vente,TAAAZB3RALS,Mastercard - Crédit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
11 janv. 2026 11:50,Vente,TAAAZB3RALS,Mastercard - Crédit,1,Hojicha Latte,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
11 janv. 2026 11:50,Vente,TAAAZB3RALS,Mastercard - Crédit,1,Thé 🍵 Standard,EUR,4.50,0.00,4.50,4.09,0.41,10 %,admin@pingpang.paris
11 janv. 2026 11:58,Vente,TAAAZB3SYEB,Mastercard - Débit,1,Croissant / pain au chocolat Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 11:58,Vente,TAAAZB3SYEB,Mastercard - Débit,1,Thé 🍵 Standard,EUR,4.50,0.00,4.50,4.09,0.41,10 %,admin@pingpang.paris
